ID;OrgId;Question
10513;c3832678-74a9-4aab-9a79-8970caead22d;where is Interlaken California
10514;df5496b6-8b87-42ed-909b-3f274d809007;where is Lake Claiborne in Louisiana
10515;0a49e12b-bf0a-4e4d-8935-3ae683b5c87f;what state is Dijon in
10516;2655d55a-cb9a-4ea0-8268-0546d054248a;where is vacation rental market good in Washington
10517;89362501-419b-4493-b9c4-029b48e4c3b1;where was ancient Egypt located
10518;c24b6cbf-6aca-400a-bfcb-d5a888a4c1fd;where is Wheeler Wisconsin
10519;7d8e6a6c-9eed-4760-82d5-0e9bc2b7e26c;where is Northport New York
10520;984f953e-79a7-4233-96ce-c154e96317e3;where is Brainerd Minnesota
10521;054a9be3-bf04-4d0b-8516-f5d8485fb977;where are the San Juan Islands
10522;2c536d30-97c0-403e-8df3-9e166655eaff;where is Oakley located
10523;0a4ebe5c-283a-4e6a-9a77-466b5c4ad04c;what is the capital of Guinea
10524;23425e47-3b8e-4d41-aa26-5c9dba09e1c5;where is rc Willey
10525;ee235994-8e2b-4e97-a84d-feaa18548c27;where is Bowden farm Totnes
10526;05e140f3-7a8b-4f19-9caa-23fca1d97fa7;where is Rumford Maine
10527;e5b24c8c-c4bf-4536-8b49-d8b5c167e2a0;where is coin Iowa
10528;c79fc830-92ba-4bf1-a2a6-7337f6bcfac2;where is Brentwood California
10529;f56823fc-4016-481e-b144-e46d8440bb7a;where is the building Metropolis
10530;202f0f1d-bfb2-4ee5-9a57-13357afe813e;where is Singapore
10531;620a8de0-41e2-44e1-be17-1d645a4c03c9;where is Redfield New York
10532;7ee4cb79-5407-49b9-ad2a-a1723b330865;where is Italy school in Texas
10533;44b9cce1-143e-4f41-bf6c-6f62c4a81bcb;where is Coker Creek Tennessee
10534;12f04497-8326-4da4-b4a1-509db48528e1;where can i find a bed step Stool
10535;0c4decff-8120-4583-8595-0200582bdb70;where is savannah Illinois
10536;4631ee94-8075-4be5-bade-6af707a316ea;which region New Delhi located
10537;5a653bcd-5758-4035-8909-36fb1e5566f0;what township is Glen Cove New York in
10538;79181f35-e8cb-4027-b92f-2e25b2e44639;where is Paragould Arkansas
10539;ee49ac03-0d26-4bab-84b5-4483f8e7a81d;which bay did columbus land in Jamaica
10540;2499ab54-b13f-46bd-a69a-58ef5533c774;where can one mine gemstones in South Africa
10541;89bcdc5a-8c9d-4d4d-8ba4-851b29a7b3cf;where is Brinnon Washington
10542;8eb0dec5-6415-4ed5-a5b5-9abef6896c1b;where is Coca Cola located
10543;4296f6ef-c88d-44ed-a3ca-b969f4ee3b13;where is Cedar Key Florida
10544;fea1aa4a-4d66-4c41-a53b-5a676069fec8;where is hobie beach Florida located
10545;7ad5e514-3138-40f1-8b87-d941fc390e9a;what island is uss Arizona on
10546;6e067c39-ebac-405b-b9d1-b579f4f28491;where is Montana Elbert in Colorado
10547;0d718299-2ee4-44b7-bade-e704bfe3ed13;where are the Orkney Islands
10548;76f22682-899e-4453-8036-61bc839966ff;where is The Ark at in Arkansas
10549;a2a1d9f4-0eb3-42c5-88ab-35d63cd136d4;where is Arcady
10550;30f03654-c747-4ca5-9176-63f906f9c19c;where is it Rains buffer
10551;e40ab674-ded3-4c83-a584-1d0e79bc7260;where is Boulder Creek California
10552;ade52620-dcc8-4418-97e2-1267d69d44d3;where is Sunninghill
10553;39f4a9a4-b4e0-4ae3-b3fd-477e9b166818;where does Purdue rank nationally
10554;c8dcc4ff-0740-4304-98b0-844aa657e172;where is Sabinal Texas
10555;e4e3ca1b-4848-42a6-a50d-c28538e91a35;which county in Wisconsin are red
10556;62cb1641-47ef-42d8-a040-692e6491a67c;which city is The Home of Haute Couture
10557;b9ef437d-0641-4b4d-abd6-891f1195e6f3;where is Jacksboro Texas located
10558;23ab6644-d527-425f-8e3b-865403c34f6b;what island was napoleon exiled
10559;4e2176ac-691e-42b1-81ce-603adf784b66;where is Leesburg Florida
10560;f75d8dc9-ace5-4263-99d1-3da08dcc1eaa;what state is Espoo Finland
10561;1303e8ff-3647-43b3-a3f0-bf5f5be0622f;where is the town called Hermann in Europe
10562;15688b3e-60ab-448a-aac6-7f56f669e61a;what is the closest airport Germantown Wisconsin
10563;22da4ab7-d53d-4328-bd0e-34e405847e0e;where is jackson jct Iowa
10564;aad7126e-43f7-4ffc-ad8a-71b45378bf94;where is the Mardi Gras
10565;a43b9262-bfb6-473a-8326-209b2ef78ada;where are the Havasu Falls
10566;f7b113db-32d2-4915-9e4d-f14f0be5e298;where is the Grand Canyon Arizona
10567;169ad834-a517-43fc-83a6-f0d7a1531b90;where is Basel Switzerland
10568;e7bab151-25c3-41b8-b16d-45a8dda7c6a3;where is jackson Kentucky
10569;0efd01ea-a393-4b57-8f54-3ff0b20c0255;where is Roseburg or
10570;aa8a50a4-8e0e-4a53-976d-4f5d7e238f8a;where is Daho
10571;5e74e7d6-7fbe-4e65-933e-97fef68fec23;where is Hammond Indiana
10572;44dad6f3-e1fe-448e-a3b7-b769e1827258;which airport is close to epic Wisconsin
10573;99ca589e-effd-47a6-a8b4-925a5e2661f5;where is Kansas City located in
10574;71e1500f-9225-486f-8674-fbfd47218a29;which continent borders the Arctic Ocean
10575;571246c1-ba78-45da-8ec2-fb7f9dc3807b;which county is Angleton Texas
10576;cd244886-2c4b-41b0-9696-eab07834e3cc;where does Conception occur
10577;225bcacb-333b-4c86-a0f4-5fa9186a2688;where is Tiffin Iowa
10578;5a9c6289-29bd-45fe-a996-9f6c3a16f167;which county is Boyes Hot Springs California
10579;63ee1c0d-2349-4030-a216-d40ce2448941;which county is Denver City
10580;68882764-bc7e-4e1c-994a-3bd2bd15ac54;which county is Grapevine Arkansas in
10581;57db367a-f7b9-4dd8-97fd-f493c92599d0;which county is Manzanita Lake California
10582;3f5dc789-7402-422c-8b80-585004ceceb3;which county is Hazel Green Wisconsin in
10583;32c8c919-c120-4f03-bd4f-b5c428b64b3f;which county is Hermitage Tennessee located in
10584;38e5dc59-f3da-4827-82f8-c36592ed1249;where is the key for kilkreath RUINS skyrim
10585;0f6ebf02-32ed-44f3-acc3-ff20bc65edb6;which county is Hillingdon in
10586;ae147053-9b04-4ef9-afc8-8cfb8b0e8b64;where is Treasure Island
10587;722044fd-7ce9-4782-af3a-12f6dc2cb432;where is Fort McMurray
10588;4e09cd6b-f8b1-4767-bdc6-b0d83b35a879;what the name of the airport in San Juan
10589;95802c49-b6bb-4ecb-a940-53c6fae0415e;what route did Cabrillo take
10590;7529ff3c-a05f-44c5-a2cc-f6589c25db93;which county is Monroe New Jersey
10591;87915b16-a9c3-49c5-8670-eae14b9836da;where is Dallas Georgia located
10592;a64e7d37-7458-4abd-94bb-14a920a9b987;which county is Morris Plains New Jersey in
10593;9327ba07-9769-475a-b0f5-f0c0d5a291d9;which county is Mount Sunflower in
10594;90d0b69a-aecb-4217-ab92-6dfdb187a728;where is the autobahn located in Germany
10595;a369f36f-e06f-44a0-aace-193705ab4b23;which county is north Virginia in
10596;9d065253-130c-4fac-ba21-88df632d5675;what town atlas located in southwest Georgia
10597;70c1ec10-e140-4a1f-9225-a83ce6a4f4e9;which county is Oyster Bay in
10598;4df08bed-22db-494a-b712-48f24715784a;which county is Whitefish Montana in
10599;fdc861c8-8dbe-4ffe-b925-2d817627556c;where is Bellingham Rhode Island
10600;6aa3d730-1aa7-4c4f-b004-3cab3aeb7e16;what state is Benton City in
10601;077f7904-6e42-4ea5-a46f-54acf743e564;where is Duke University
10602;353af7d9-345d-4582-86ad-fac1e79ee69e;where is the bean Chicago
10603;fe2b225e-aad4-4ac5-bb8e-51fb047f0254;where is Huntersville North Carolina
10604;fce23424-ce3d-4a49-bbc6-51c1d987bf33;where is Grendon Bishop
10605;83c27e01-8d3f-4230-853b-a1da861b141e;where is the Trump Grand Hyatt located
10606;9bf88b4b-dbe3-42b9-a6ea-381ab32c161f;what region is Penobscot County dhhs Maine
10607;c9d60e1c-9a0c-4e26-a433-40346f4cc87d;where is Tecumseh Nebraska
10608;6ff7cd05-8c5d-4a72-b66e-ecd9981efdf7;where in Xinjiang china is K2
10609;9b325352-dfa0-496b-ba0e-537c3430df2b;where is Harrisville Wisconsin
10610;4993f910-b7d8-45c4-96a4-2aec4eea7cce;where to find Dungeness Crab in Louisiana
10611;558d06d9-e68e-4a8c-ae9f-7e5429252f5d;where is Colo Vale nsw Alaska
10612;e0db5c6c-a7ac-4d1f-8adb-cc2c3accc021;where is jeep grand Cherokee manufactured
10613;f9e2fdb2-4472-49e7-b76a-a8b9795de48a;where is Rosemont Illinois
10614;4f4f6691-0b49-434a-8f1d-416c5e1ca7dd;where is Pine Lake Indiana
10615;481e5fe4-b17e-4a75-9e49-fbfe5b112b2d;where is right upper peripheral Lobe
10616;181ebbaa-2fc5-4c65-bfa4-ff1890b7123e;where was scaramucci born and raised in New York City
10617;c69eadfe-4a12-4c07-8aea-1e534f49a9ed;what state is Beaverton in
10618;e94e9fcc-147a-4f1d-9800-422cb447a896;what is the mailing address for admissions for University of California
10619;9877540a-3188-404b-9ce7-d18d20eb7551;where is Brea California
10620;54a5e445-54e9-4202-85b8-4a99257843f1;where is payless car rental in Tampa
10621;12dd0806-5081-4bc2-8222-39eed6d1b1b6;where is Virginia Gardens Florida
10622;15b9c7bb-d17e-422c-bfc7-42f70c1da5d9;where is Calabash North Carolina
10623;b3757299-80e3-45a8-8723-52baccda3901;where is Arlington Heights Illinois
10624;baf01093-eb27-46ad-bade-a0b8971b7fdd;where is Hoddesdon
10625;0456b3bd-fd7d-4771-a66e-93c654d4fa68;where is Forestville located at Minnesota
10626;3f3f1de7-5c37-46dd-9514-ccb4292be7dd;where is the San Nicolas Island located
10627;e9fba292-00b0-4a35-904d-689b6c549594;what is the time zone for wichita Kansas
10628;bf444152-47f5-48d8-ab2a-c51f6a98f300;where is White Sulphur Springs
10629;d3e7b666-7ca5-40aa-9687-49a0b3824389;where is Dorothy New Jersey
10630;8285f1ca-79cd-42e3-b31e-8a5e59f64ac9;where is Oak Bluff North Carolina
10631;16bb8c56-69b3-4fcd-ace4-3aca6c58f4e6;where is Marblehead located
10632;f3a72ed4-e074-4b15-9fe7-6722cf49c924;where is Acadia National Park located
10633;acee788d-051c-4d7a-a590-afd677400ee6;where does angela Merkel live
10634;77058b94-4acc-44e8-91d3-bf26825023b3;what state is the city of Sykesville in
10635;879529ef-3a6b-4a5b-a85d-06f18ea1afe0;where is Troy University located
10636;34f491b7-5012-4f54-94c2-d20153447e37;where is Wilkeson Washington
10637;5b082dcc-5dbe-4e72-b623-1cdb9b414eed;where is Pointe du Hoc
10638;7268072a-c30a-4af5-bf95-593d923168b0;what state is Coffeyville in
10639;f7ddae99-3a90-4fec-a797-d0d700f2cc29;where does tom Brady live
10640;c23b8781-c729-4d3b-9a2f-8ecb9df8ac40;where is Government Island
10641;12422910-b0b3-4631-b2cf-de9c1b624fa6;where is Lakeland Tennessee
10642;50e9c0f2-1362-4adc-a787-08f81a2987bc;where is Arley Alabama
10643;fe52939e-94a6-4ebe-8fb0-b27ccf1a3727;where is Dumfries Virginia
10644;4ad35c7d-a188-4f36-b9c8-51ad79cacf61;where was christmas story filmed Michigan
10645;572e7f88-7245-46ac-aa38-3bef731fe239;where is Lockett Texas
10646;86332701-34e7-47b0-83fb-a9fd720ed996;where is shahrukh Khan from
10647;1b38cf86-16a1-404d-94af-1c5e5faa8530;where is a watershed in Africa
10648;5e8ab43c-2775-4a69-9ebe-58ced1275053;where is taney Missouri
10649;ee644002-4344-4edf-a4e8-c39c80b855aa;where is Montana blue State Park
10650;267bb8cd-32ea-48b7-b8ec-5bec943032a8;what region is New York
10651;ed425efe-19fb-4215-b2c2-255d1df0599b;where is the Brown Ranch in New Mexico
10652;022838a1-ffb0-4d7e-b6c7-af10e8e810de;where is harbins ridge Dacula Georgia
10653;40115134-5248-430d-b0d1-ca7a9fd120bb;where is Swiftcurrent Lake Montana
10654;f37406dd-dd69-43b7-8498-48fb85a47998;which hospital do mwl j  Nyerere died
10655;cfcb71e8-6577-4936-b3d0-29d63fa06f8b;where is Colombia located
10656;a73e9045-6333-440e-a236-5f4a422b476b;which country are in Central Asia
10657;3b5ea722-2c9f-4816-b4e1-7fdd155b1339;where is the Roman Bridge of Cordoba located
10658;a61943a9-e608-456e-b3a2-ef0aac621e28;where is Matlock Bath situated from
10659;3fb2cadf-3588-4d38-901f-7f3dd7d095f4;where is the Grand Canyon
10660;80252e68-3ebc-45d9-8724-7d654f8297ec;where is the fuel filter in a Durango
10661;1de51d03-0ded-4e7d-b8b1-58ce9be17416;where is Goose Bay Elementary School
10662;f921d9fe-a771-4640-87db-cbb9f1782445;where is Amador County California
10663;6544f545-5b72-423a-a78b-f004e18c0735;where is Ponte Vedra Florida
10664;0d0f3d13-1258-4b7c-b6ab-3fdff1c9916b;where in the world is Suez
10665;193dbb5f-4fb8-4404-999f-52a32dbb8bf8;where is The Grove
10666;b8ddb4c3-f348-4100-a5b0-bada7a7852da;where was the Land Bridge located
10667;ba99faad-c439-4f8f-8085-b9bb90fc14cb;where is Notre Dame located
10668;3145df30-1fde-4b85-9eb4-e4241ee508c4;where is st simon Georgia
10669;ebe49e35-1877-418f-b8e0-6ee3f9f25aca;what sea is Canary Islands in
10670;154478e0-d1b9-4cd1-af99-333d41507ec9;where is the center of town in Mykonos Greece
10671;51b14fb0-b7ba-4773-a65b-a7e25fb9f139;where is Brooks River falls in Alaska
10672;1a2ffcb8-39bb-4dca-b9d8-c2ae31fbd31d;where is Eleuthera Island located
10673;85a20aea-1272-42b6-9f30-c2de5ac89264;what township is Elgin in
10674;724b0c13-a89b-4335-ba0e-d85e86b8d7be;where is Bradyville Tennessee
10675;918df8d7-f8b5-4d6f-8dae-b3de0ad28f21;where is windsor Maryland
10676;a328660d-cce8-46ab-8c00-d1e00e3f5c64;where is Rives Tennessee
10677;3cfba2d3-bbb9-4294-b2c6-ffbdcf0a1bc7;where is San Miguel Delaware Allende
10678;70bf281a-19c9-4a7e-8570-e95bcc6e10c8;where is royal Pains filmed on Long Island
10679;2f40c173-64fc-4139-8b1c-ceda85a2156d;where is Darjeeling
10680;24371c59-5d5e-428a-9960-42aeb103af85;where in the Tubule is urine maximally acidified
10681;a32d64e2-a583-4015-aff4-842c58d3997d;where is Four Oaks North Carolina
10682;4b8921f5-1964-4e9a-9dd6-bd32052b074b;where is superior Vena Cava
10683;5293f316-d3ba-46e8-8d58-a9fd245ac3ed;what region is New Hampshire in the usa
10684;6fb463af-182b-4fba-a640-a96858c7d6b6;where is Maribyrnong
10685;cce327a5-9e4d-422e-94d9-b2f6c916dc30;where is northwest rehabilitation Maryland
10686;3dc7df90-7963-4104-a07f-bbce9a6c9324;where is The Eagles Nest located in Austria
10687;a0b8fae2-7543-4996-b8b7-f93af465a7e4;where is Seton Hill University
10688;a3965038-bf9b-4d6e-be20-507bef5b258e;where is Lake Sinclair Georgia
10689;608b820d-e80a-4a6e-818c-07e13c5bd17f;where were the cotton Bells
10690;fa3a147b-d31c-40de-b3be-5dec1a3bfa1c;where is commerce California
10691;90cd99c9-7e80-4dd6-8dd9-0c96b8f0ed41;where is Siam located
10692;c996b89a-4873-49b9-b56b-ba96f132d379;where is Rock Creek
10693;2c8e5fcc-1352-4dd6-adc4-5948d474fe35;what time zone is Fargo North Dakota in
10694;708bc60f-d713-4824-b36b-69a54f9ac8bb;where is Cupertino California
10695;9ade1891-9f84-474c-bb18-4eb3c53c8400;where is Eastvale California located
10696;861deea5-d763-4168-a475-1c667f707ca6;which major viticultural area in California is the smallest
10697;aa2fe3d3-944b-4e4f-883e-74db6ecdb3a4;where is Boardman ohio located
10698;de3beec6-1d27-40fe-b4b7-5b0283c1fcfc;what is the largest Military Base in the United States
10699;4df22487-c3db-453f-be0d-1d040c8486b5;where is Iron County Wisconsin
10700;12c0626b-eab9-4d2b-ada9-90651d7bf58b;where was the last place the Titanic docked
10701;ab1c2844-0b26-46f0-a095-fdb2bfa3fbd9;what is the shopping center at Circus Circus in Las Vegas
10702;940f3844-93c1-4bce-aeda-8949693e0b3d;where is Geronimo buried
10703;32062829-13c2-42a3-a01d-1aa352c6575a;where is Lithia Springs Georgia
10704;0b03e37c-f21b-412e-95ee-b605d4113941;where is Petra located
10705;19cbf2b8-9805-44c5-ad56-30910ba11515;where is Latimer
10706;e4839714-58df-41c5-8d38-3146910e294f;where is the island of Patmos
10707;bcaae03e-0496-4952-af44-91e4f1663578;where is Lincoln City Oregon
10708;befd5180-0b5f-42a5-a8c2-b564a255f0ba;where is Fiesta Del Sol
10709;243151aa-fd74-46cb-bb6c-a39e92b61e65;where is Waterford Ireland
10710;43cc7790-e67c-4da4-bba2-ecb1e8329ec1;where is Antioch California
10711;66f5c5b3-a1bd-4b46-8000-ead4ab7b1773;where is Cordova Alaska
10712;32e80ea7-f6b6-49c9-9de4-d922316b6994;where is Oktoberfest held in munich Germany
10713;584eb440-f0b8-4fb8-932c-bbe57122e5d7;which Vienna Train station is Belvedere
10714;d9fd14e9-3eec-46ea-8660-103e0cfa6ac7;where is Crosby North Dakota
10715;56deeaf6-b2da-48c1-99de-d12a3c7c97e4;where is the City of Everest
10716;9d9e67e3-7184-494d-bfe2-507ede515149;what was the last nation to join the United Nations
10717;e2e6e85b-7e2c-4460-ae4a-7032c392e8c4;where is lake Elgin Illinois
10718;2a15f1a0-6b1b-410c-95c0-aafe45ea4c0c;where is Safeway based out of
10719;7c2ab336-5a56-45ee-aa17-85784388bd55;where is plymouth Utah
10720;8504494e-0eca-4804-8f79-624eb8104ff4;where is Ashland Missouri
10721;8e196258-80a8-4d76-9144-7a005b55b940;which nation was unified by abd Alabama Aziz
10722;d24b310c-a5b0-4be3-8618-f1628ff10dad;where are Marshall Islands located
10723;6017983b-70e3-4c2d-a809-48576e4f07c7;where in Virginia was secretariat raised
10724;480ac5e6-9fb2-4fa3-bfc8-45c18f57dac0;what Ohio County is Arcanum in
10725;046400f1-8a62-4adf-9e40-f33121d95eb8;where is Goodfellow Air Force Base
10726;7a83dae2-b32b-4f76-929b-c95a2e589126;where is Bridgestone Golf Course located
10727;c29da557-79ca-4a7a-ac95-3b814dcd601a;what was First Hotel casino built in Las Vegas Strip
10728;0ef36400-62b9-49e7-b5b1-5485ba9995fd;where is enterprise Alabama
10729;f41eaa4d-a432-4da1-b8af-59ba8cdf269a;where is jackson Missouri
10730;e58b54f8-d96f-4342-9885-ac75795712ff;what province is leading manufacturer of Canada
10731;9bc3dcde-a8d7-4fc1-bf77-d923dfa7ff6e;what region is Watford City North Dakota
10732;46fe627c-2c7d-4583-9835-3a32367fb5b5;where is Sumner Washington
10733;ec3f0b55-20c6-4239-b4fc-ba03d9cd5ce8;where did the Mayans settle
10734;60ac9490-d9a8-46e6-beb9-dbd2ac3478c2;where is Dedham Massachusetts
10735;72024907-a124-4d3f-85f0-c186737fc0ff;where is Lake Hamilton Arkansas
10736;4f319a93-ee77-44f1-8819-831ddaf7247f;where is Presidio Texas located
10737;17482e07-54d9-422c-b202-9c736883e9d8;where is Fullerton
10738;a2ee4108-6470-4bc5-a6d0-3d3106cf888a;what nationality is Mangalia
10739;28d601cb-df11-4038-a247-2eb3c2e3b518;where is Paula Abdul from
10740;416aca59-d073-4af3-b0c6-0714e51605c6;what town are around Orleans mass
10741;7550925e-08b3-4674-846c-d08146770ec5;where was james and the giant Peach published
10742;e5788acf-6ef4-4a66-9382-713818d13da5;which county is new Idria California
10743;b623c4a2-0782-42d2-b922-2a3a3244c3fb;where is Vaughn in Canada
10744;10125b3d-c99f-44fe-a8de-5969cacf55bc;where is leo Messi from
10745;4e183275-cbab-4127-85bc-74d34797028e;where was Rem formed
10746;e88fa98d-4c6f-48f0-8aac-0bf3a5f9e138;where is Beaumont Texas
10747;0eeee453-514e-4a11-86e8-e57f44a1cbcf;where is the St  Helens Volcano
10748;162e453d-5750-48ce-8509-02f489f3e1ca;where do most Metis live
10749;dd8fa380-06f2-4714-a8ee-786e366e0a90;where is the editorial page in the New Yorker
10750;1a1d1ee2-cea7-4e72-a773-3873f2bd2eb8;which county is Flint Michigan
10751;88857969-bd4d-4f69-bea7-3e4e4b474148;where in the world is Saddi
10752;7ce01b8f-d714-4df4-969c-f676c60291b6;which state is Bernie Sanders from
10753;2f14d0fd-745f-468f-bc1e-865a3cc3609d;where is Forestville California located
10754;488483ba-8241-423f-9834-f35a85b4f4ce;where is The Bayou located
10755;cf6dee2e-2b5c-43dc-a9ed-7a3952b5e8a7;where is the Sonoran Desert in Arizona
10756;70be2d14-041b-441e-a58f-dce0c254ea45;which county is Falls of Rough in
10757;d019ff58-3c89-492b-afe6-5cbdc9f451d6;where is stuart Florida
10758;4741b5ed-9d96-45c7-8ac7-a39ae689041d;where is Madgaon
10759;6b59a1d9-2dc9-4a4d-8baf-6cb98687edab;where is Owosso Michigan located
10760;35049e58-79fc-4c6c-8858-001c63111cb8;where is Mishawaka Indiana
10761;b29898fa-986f-4c95-905d-c02cf8f45380;where is White County in Indianapolis
10762;04abd6ca-5f5e-468c-a3fb-480aebfe62ef;where is Uptown Kingstown
10763;fd5624f1-47ac-478a-8212-d2e9051841f6;what state initials is Missouri
10764;67728c39-40e1-45ed-8b73-5fe99f62a89d;where is Capri
10765;05c4a87c-2fc5-41e1-95ff-1b318e271df7;what real life city was named Terminus
10766;5abe93d0-f0ea-47ab-a755-2db42ea463f6;where was weekend at Bernie  s filmed
10767;4355c61d-8b86-449c-8eb3-9ec2c5b5f952;where is Joensuu
10768;21dc84a8-8fe7-4e6a-b800-b4a569131603;where is Kingsteignton
10769;88a001a6-8700-48cc-a5bd-499a8d989a7a;where is Kings Mountain
10770;dd791d42-637a-4390-aa46-e7b9e08b52fa;where is Salem Virginia
10771;23040b0e-ed41-4a42-a797-9a7209192adb;where is Los Santos
10772;68ca3e98-49a2-490b-81da-a6f2015f60a9;where is the Cockermouth River located
10773;577a92c6-a4b5-4e76-9870-6c83f4aed44a;what landform is Uluru National Park
10774;17e72aaa-70ba-4418-940f-ef8d74ae336a;where is Bishopton Scotland
10775;10de6237-1111-4bae-b1e7-f05181d11984;where is Rino in Denver
10776;787c96a5-8df1-4c25-8f64-8b27a7496516;where is Riner Virginia
10777;8a75ba4c-ecc6-4054-8f7f-481d7dc80797;where is Lewiston North Carolina
10778;edc6dae5-a14c-4235-a262-69f770e05813;what state of Mexico is zewataneyo in
10779;2a66a9af-8093-4b70-aaf4-3eb7def46ed0;where is Chigwell
10780;91bbf932-0a36-486e-879b-ddc2e971236d;which train stops closest to the un building in New York City
10781;c848ab9f-fa5d-4725-b5d6-8ce5181ffab9;where is entrance d to Fenway Park
10782;78738f8d-e78e-469d-a2c8-a032b64a49f9;where was carol ryrie Brink born
10783;ae551c17-6903-43c8-b80e-cfb9ffef9e0f;where is lindsay California
10784;f2060f58-1e13-4086-9e3f-da43a039741e;where is Paxton Lake in Alaska
10785;28863a73-7dd2-40ec-9014-1925e4754e77;what island is Osaka in
10786;31b3a009-e1f9-4ae6-9732-1f4b393b2fab;where can i rent a truck and a trailer near Cleveland
10787;3f131400-f85f-4f88-a8cc-5737dcefe870;where is Aix en Provence
10788;8bf6c2f2-afcc-4269-8a2a-841722b1fd65;where is Nubieber California
10789;be1cc95e-91d4-4fc0-9327-011363d7e356;where is arnie the farmer Beswick from
10790;9588631d-441c-449f-99ef-1f1b29b6698e;which restaurant gives free birthday dinner Houston
10791;1992afc5-0761-463b-9fac-6c8eb17efefe;where is south Hamlet in Massachusetts
10792;4b8e0c44-9687-4bc9-8aba-5b0e54550091;where is the airport in North Carolina located
10793;df53f498-e69f-45cc-bb76-e90eff61dcdc;where is andrus field Yonkers New York
10794;73b3012d-1b5e-4b40-9112-c40a19a950db;where is Columbia pennsylvania located
10795;22b2d92e-da52-4f91-8cd3-502a92c049e6;where is Weeki Wachee Springs
10796;3082fdf1-aee6-4e31-89b8-bc8a117bd1cd;where is ft Riley Kansas located
10797;febd5065-31cb-4651-961f-80002d3a7957;where is Davenport Florida
10798;a12384bb-e787-4b16-b4ba-b7452879bdc6;where is daily  s place Amphitheater
10799;fe0fa9c9-f812-4c8c-9992-62ce0b513d60;which site is believed to have been the site of an ancient elite Burial and Shrine
10800;8a597386-0f1c-4a55-ab7f-e37956fec0fd;where is Southington Connecticut
10801;f52fe8f0-efaf-494c-ba2e-0881da8c9790;what is the name of the airport in San Francisco
10802;597c97f7-ea7e-46fc-b799-a2e2704d154b;where is stafford Canada
10803;9b63ab80-373d-4274-b8cf-69c064a55a7a;where is the series Ozark filmed
10804;44024a73-61cd-487f-a222-7e8e9961e8c2;where is Collaroy
10805;582d15be-88fa-4240-8a8b-bced661919a0;where is castigilioncello in Tuscany
10806;2dd64c96-2e46-4f2d-8bb2-ea293d9e1537;what type of landscape region is Cusco
10807;bace3e97-f6a2-4ce9-810a-5b897f1484fd;where is Great Yarmouth
10808;0ada01d2-db8f-4c62-a696-2178e0cb1c14;which state the City of Rison is located
10809;80047cd6-1a94-43a0-97c2-e725510f7a34;where is Fort Riley South Carolina
10810;944f5081-5f72-4a0d-ab70-f0cbb09d9c2b;where is Northville Michigan located
10811;1122de27-6f48-4d98-a809-dbeff47d7f02;where is reynolds Plantation in Georgia
10812;95a32f9b-7aca-4799-935f-cfd649939c5a;where is Tama Japan
10813;27d7fdf1-6710-4ebe-9cc2-e0c91efea692;what ocean is Gulf Shores Alabama
10814;497113da-233b-434e-b551-b1b750d91b57;what parish is in gray Louisiana
10815;8630a93d-1f6a-4565-8f1a-0ffeb932e686;where is charlotte Mississippi located at
10816;2eeb1840-91a5-46f3-903e-8ac14e852dd3;where is Dunn  s River Falls in Jamaica
10817;7797d84e-987e-4173-9e60-f28b07e78a37;where is Castelnuovo Berardenga
10818;0e4e27c2-0736-4cf6-840d-8d29b325875e;where is Hawthorne California
10819;99b12f3c-6c23-4a67-a896-af31b485610c;where are the lockers located in Disneyland
10820;8bf4b0e2-74bd-4589-9794-1abcf1ec4613;what is The Central Park called located in Moscow
10821;15e4d9df-922f-4d9d-bac7-0482012c86ec;where is Fort Hall
10822;d52c9a42-4fe0-4a7e-8f5b-14ab1fefc35d;where is nearest airport to franklin Neb
10823;4ce90ea2-f8ef-40aa-a452-9eef0f022fd8;where does the border Dart
10824;300f093b-9390-4e4a-a7b1-920e33b39445;where are The Pyramids at
10825;bf9ca8f5-90be-447e-adde-20455a499aab;where is Paraguay
10826;614a41e9-1a24-434d-8a48-18dd3ac975d9;where was danny Trejo from
10827;61222461-fd49-408f-b3c4-7023b6cfd869;what sea is Greece located in
10828;a9473b68-e2e6-472a-b5ed-880d3fef5206;where is the Gej
10829;54325217-b70a-495d-a7c2-adf580a91a3b;where is peter oloo Aringo
10830;1d33b448-ac85-43aa-8939-2f5759a48614;where is Dakak located
10831;21b1d031-fccb-4515-b087-76d429502d4d;where r cubeberrys Slime Rancher
10832;102d6761-f112-4d9c-8f00-7f197def525c;where is Sebastion
10833;2c485245-3662-407b-a9a8-d4be9ae68659;where is Campbell Texas
10834;8429ea87-db45-4ce6-bf54-9603a25e08a9;where is Carmignano
10835;3dd9777b-11dc-4c02-8191-ec10592be4cd;where is the permanent headquarters for the United Nations
10836;ce82d7f1-65c3-44bd-949b-335c4ad8092c;where is Kilkenny south Australia
10837;e05961a5-e351-491a-b422-e5334f1d3cc0;where is Italy located
10838;b9c50b81-4595-4b0c-8ff3-6facbd404118;where is Aventura Florida
10839;a328ef49-852c-4063-ad0f-42df886523c8;which time zone am i in Minnesota
10840;453f27c9-90e6-4484-84f5-09ec46d112b3;which time zone is Arizona
10841;31c58adc-89cd-43e7-8415-c5470b01e17f;where is Tarrytown subdivision in Lubbock Texas
10842;59ccf978-4153-482a-824e-4ea737c4ff66;where is Argostoli Greece
